timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/28 23:44:21.018, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 90 %, 86 %
2026/04/28 23:44:22.020, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 97 %, 95 %
2026/04/28 23:44:23.021, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 90 %, 94 %
2026/04/28 23:44:24.022, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 98 %, 89 %
2026/04/28 23:44:25.024, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 89 %, 94 %
2026/04/28 23:44:26.024, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 100 %, 100 %
2026/04/28 23:44:27.025, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 95 %, 89 %
2026/04/28 23:44:28.026, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 98 %, 99 %
2026/04/28 23:44:29.027, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 98 %, 83 %
2026/04/28 23:44:30.028, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 97 %, 83 %
2026/04/28 23:44:31.030, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 89 %, 89 %
2026/04/28 23:44:32.031, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 89 %, 90 %
2026/04/28 23:44:33.032, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 98 %, 89 %
2026/04/28 23:44:34.033, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 89 %, 87 %
2026/04/28 23:44:35.034, NVIDIA L4, 23034 MiB, 20226 MiB, 2338 MiB, 100 %, 100 %
2026/04/28 23:44:36.035, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 96 %
2026/04/28 23:44:37.037, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 90 %
2026/04/28 23:44:38.038, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 90 %, 89 %
2026/04/28 23:44:39.039, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 91 %
2026/04/28 23:44:40.040, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 100 %, 97 %
2026/04/28 23:44:41.042, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 97 %
2026/04/28 23:44:42.043, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 93 %
2026/04/28 23:44:43.044, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 87 %
2026/04/28 23:44:44.045, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 85 %
2026/04/28 23:44:45.046, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 95 %, 89 %
2026/04/28 23:44:46.047, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 100 %
2026/04/28 23:44:47.049, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 95 %, 82 %
2026/04/28 23:44:48.049, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 89 %
2026/04/28 23:44:49.050, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 91 %
2026/04/28 23:44:50.051, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 88 %, 94 %
2026/04/28 23:44:51.053, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 86 %
2026/04/28 23:44:52.053, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 85 %
2026/04/28 23:44:53.054, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 98 %
2026/04/28 23:44:54.056, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 99 %
2026/04/28 23:44:55.057, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:44:56.058, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 99 %
2026/04/28 23:44:57.060, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 97 %
2026/04/28 23:44:58.061, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 92 %
2026/04/28 23:44:59.062, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 96 %, 99 %
2026/04/28 23:45:00.064, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 88 %
2026/04/28 23:45:01.065, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 87 %
2026/04/28 23:45:02.066, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 97 %
2026/04/28 23:45:03.068, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 92 %
2026/04/28 23:45:04.069, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 95 %, 90 %
2026/04/28 23:45:05.070, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 100 %
2026/04/28 23:45:06.072, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 97 %
2026/04/28 23:45:07.074, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 95 %, 85 %
2026/04/28 23:45:08.075, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:45:09.076, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 100 %, 100 %
2026/04/28 23:45:10.077, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 100 %, 99 %
2026/04/28 23:45:11.077, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:45:12.078, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:45:13.080, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 100 %
2026/04/28 23:45:14.081, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:45:15.082, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 93 %
2026/04/28 23:45:16.084, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 95 %, 89 %
2026/04/28 23:45:17.085, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 99 %
2026/04/28 23:45:18.086, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 100 %, 100 %
2026/04/28 23:45:19.088, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 100 %
2026/04/28 23:45:20.088, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 97 %, 99 %
2026/04/28 23:45:21.089, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 95 %
2026/04/28 23:45:22.091, NVIDIA L4, 23034 MiB, 20246 MiB, 2318 MiB, 98 %, 97 %
