timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/29 03:18:22.574, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:23.575, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:24.576, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 78 %
2026/04/29 03:18:25.578, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:26.579, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:27.580, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:28.582, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 82 %
2026/04/29 03:18:29.583, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:30.584, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 98 %
2026/04/29 03:18:31.585, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 89 %
2026/04/29 03:18:32.586, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:33.587, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:34.589, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 94 %
2026/04/29 03:18:35.590, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 90 %
2026/04/29 03:18:36.591, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 84 %
2026/04/29 03:18:37.591, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 90 %
2026/04/29 03:18:38.593, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 92 %
2026/04/29 03:18:39.594, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:40.595, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:41.597, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 86 %
2026/04/29 03:18:42.598, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:43.599, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:44.600, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:45.602, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:46.603, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 97 %
2026/04/29 03:18:47.604, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 91 %
2026/04/29 03:18:48.606, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:49.607, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:50.607, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 65 %
2026/04/29 03:18:51.607, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:52.609, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 67 %
2026/04/29 03:18:53.610, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 65 %
2026/04/29 03:18:54.611, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:55.613, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:56.614, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:57.615, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:18:58.617, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 72 %
2026/04/29 03:18:59.619, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 93 %
2026/04/29 03:19:00.620, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:01.621, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:02.623, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 66 %
2026/04/29 03:19:03.624, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:04.625, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:05.626, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:06.628, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:07.629, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:08.630, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:09.632, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:10.633, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:11.634, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:12.636, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:13.638, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:14.639, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:15.640, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:16.641, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 95 %
2026/04/29 03:19:17.642, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 96 %
2026/04/29 03:19:18.643, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:19.643, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:20.645, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 93 %
2026/04/29 03:19:21.645, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 92 %
2026/04/29 03:19:22.646, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:23.648, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:24.649, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
2026/04/29 03:19:25.650, NVIDIA L4, 23034 MiB, 20294 MiB, 2270 MiB, 100 %, 100 %
