timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/28 23:39:51.796, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 71 %
2026/04/28 23:39:52.797, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 70 %
2026/04/28 23:39:53.798, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 60 %
2026/04/28 23:39:54.800, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 77 %
2026/04/28 23:39:55.801, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 53 %
2026/04/28 23:39:56.802, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 63 %
2026/04/28 23:39:57.804, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 62 %
2026/04/28 23:39:58.804, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 59 %
2026/04/28 23:39:59.805, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 70 %
2026/04/28 23:40:00.807, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 68 %
2026/04/28 23:40:01.808, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 62 %
2026/04/28 23:40:02.809, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 62 %
2026/04/28 23:40:03.810, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 73 %
2026/04/28 23:40:04.811, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 100 %
2026/04/28 23:40:05.812, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 64 %
2026/04/28 23:40:06.813, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 62 %
2026/04/28 23:40:07.815, NVIDIA L4, 23034 MiB, 20626 MiB, 1938 MiB, 100 %, 72 %
