timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/28 23:11:04.005, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 95 %, 100 %
2026/04/28 23:11:05.006, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 92 %, 100 %
2026/04/28 23:11:06.007, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 83 %, 94 %
2026/04/28 23:11:07.008, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 95 %, 100 %
2026/04/28 23:11:08.009, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 91 %, 99 %
2026/04/28 23:11:09.010, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 86 %, 96 %
2026/04/28 23:11:10.011, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 99 %, 100 %
2026/04/28 23:11:11.012, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 93 %, 100 %
2026/04/28 23:11:12.014, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 80 %, 90 %
2026/04/28 23:11:13.015, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 96 %, 100 %
2026/04/28 23:11:14.016, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 90 %, 98 %
2026/04/28 23:11:15.018, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 93 %, 100 %
2026/04/28 23:11:16.018, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 85 %, 96 %
2026/04/28 23:11:17.019, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 95 %, 100 %
2026/04/28 23:11:18.020, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 89 %, 97 %
2026/04/28 23:11:19.021, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 88 %, 98 %
2026/04/28 23:11:20.022, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 85 %, 94 %
2026/04/28 23:11:21.024, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 87 %, 97 %
2026/04/28 23:11:22.025, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 91 %, 100 %
2026/04/28 23:11:23.026, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:24.028, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 85 %, 92 %
2026/04/28 23:11:25.029, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 89 %, 100 %
2026/04/28 23:11:26.030, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 91 %, 97 %
2026/04/28 23:11:27.032, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 95 %, 100 %
2026/04/28 23:11:28.033, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 90 %, 100 %
2026/04/28 23:11:29.034, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 87 %, 97 %
2026/04/28 23:11:30.036, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:31.037, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 83 %, 89 %
2026/04/28 23:11:32.038, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 99 %, 100 %
2026/04/28 23:11:33.040, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:34.040, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 84 %, 92 %
2026/04/28 23:11:35.041, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:36.044, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 77 %, 87 %
2026/04/28 23:11:37.045, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 88 %, 98 %
2026/04/28 23:11:38.046, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:39.048, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 89 %, 98 %
2026/04/28 23:11:40.049, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 93 %, 100 %
2026/04/28 23:11:41.050, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 93 %, 100 %
2026/04/28 23:11:42.051, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 88 %, 95 %
2026/04/28 23:11:43.052, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 91 %, 100 %
2026/04/28 23:11:44.054, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 99 %, 100 %
2026/04/28 23:11:45.055, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 75 %, 82 %
2026/04/28 23:11:46.056, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 91 %, 100 %
2026/04/28 23:11:47.058, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:48.059, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 82 %, 92 %
2026/04/28 23:11:49.060, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 89 %, 100 %
2026/04/28 23:11:50.061, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 92 %, 99 %
2026/04/28 23:11:51.062, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 96 %, 100 %
2026/04/28 23:11:52.063, NVIDIA L4, 23034 MiB, 14280 MiB, 8284 MiB, 100 %, 100 %
2026/04/28 23:11:53.065, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 79 %, 88 %
2026/04/28 23:11:54.066, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:11:55.068, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 89 %, 96 %
2026/04/28 23:11:56.069, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 90 %, 100 %
2026/04/28 23:11:57.070, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 95 %, 100 %
2026/04/28 23:11:58.072, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 90 %, 99 %
2026/04/28 23:11:59.072, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:00.073, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 82 %, 91 %
2026/04/28 23:12:01.075, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 87 %, 95 %
2026/04/28 23:12:02.076, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 96 %, 100 %
2026/04/28 23:12:03.078, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 90 %, 97 %
2026/04/28 23:12:04.079, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:05.080, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 83 %, 91 %
2026/04/28 23:12:06.081, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 91 %, 100 %
2026/04/28 23:12:07.082, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 92 %, 100 %
2026/04/28 23:12:08.083, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:09.085, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 71 %, 80 %
2026/04/28 23:12:10.085, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 91 %, 100 %
2026/04/28 23:12:11.086, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:12.088, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 76 %, 85 %
2026/04/28 23:12:13.089, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:14.090, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 72 %, 80 %
2026/04/28 23:12:15.092, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:16.093, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 94 %, 100 %
2026/04/28 23:12:17.094, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 92 %, 100 %
2026/04/28 23:12:18.095, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 97 %, 100 %
2026/04/28 23:12:19.096, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 88 %, 98 %
2026/04/28 23:12:20.098, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 81 %, 92 %
2026/04/28 23:12:21.099, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 100 %, 100 %
2026/04/28 23:12:22.100, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 91 %, 100 %
2026/04/28 23:12:23.102, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 95 %, 100 %
2026/04/28 23:12:24.103, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 91 %, 100 %
2026/04/28 23:12:25.103, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 86 %, 99 %
2026/04/28 23:12:26.105, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 92 %, 100 %
2026/04/28 23:12:27.106, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 95 %, 100 %
2026/04/28 23:12:28.107, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 99 %, 100 %
2026/04/28 23:12:29.109, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 86 %, 95 %
2026/04/28 23:12:30.110, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 95 %, 100 %
2026/04/28 23:12:31.111, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 94 %, 100 %
2026/04/28 23:12:32.112, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 83 %, 93 %
2026/04/28 23:12:33.113, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 93 %, 100 %
2026/04/28 23:12:34.113, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 86 %, 93 %
2026/04/28 23:12:35.115, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 83 %, 94 %
2026/04/28 23:12:36.116, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 95 %, 100 %
2026/04/28 23:12:37.117, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 89 %, 98 %
2026/04/28 23:12:38.119, NVIDIA L4, 23034 MiB, 14286 MiB, 8278 MiB, 88 %, 100 %
2026/04/28 23:12:39.120, NVIDIA L4, 23034 MiB, 14306 MiB, 8258 MiB, 91 %, 98 %
2026/04/28 23:12:40.122, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:12:41.122, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:12:42.122, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 100 %, 100 %
2026/04/28 23:12:43.124, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 80 %, 92 %
2026/04/28 23:12:44.125, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 97 %, 100 %
2026/04/28 23:12:45.126, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 85 %, 94 %
2026/04/28 23:12:46.128, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 100 %, 100 %
2026/04/28 23:12:47.128, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 99 %
2026/04/28 23:12:48.129, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 99 %, 100 %
2026/04/28 23:12:49.131, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:12:50.132, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 100 %
2026/04/28 23:12:51.133, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 96 %, 100 %
2026/04/28 23:12:52.135, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 85 %, 97 %
2026/04/28 23:12:53.135, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 96 %, 100 %
2026/04/28 23:12:54.135, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 94 %, 100 %
2026/04/28 23:12:55.137, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 100 %
2026/04/28 23:12:56.138, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:12:57.140, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 100 %, 100 %
2026/04/28 23:12:58.140, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 86 %, 99 %
2026/04/28 23:12:59.142, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 98 %, 100 %
2026/04/28 23:13:00.143, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 97 %
2026/04/28 23:13:01.144, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 92 %, 100 %
2026/04/28 23:13:02.146, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:13:03.147, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 82 %, 93 %
2026/04/28 23:13:04.148, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:05.150, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 88 %, 96 %
2026/04/28 23:13:06.151, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 96 %, 100 %
2026/04/28 23:13:07.152, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 95 %, 100 %
2026/04/28 23:13:08.154, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 97 %, 100 %
2026/04/28 23:13:09.155, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 99 %
2026/04/28 23:13:10.156, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 94 %, 100 %
2026/04/28 23:13:11.158, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 99 %
2026/04/28 23:13:12.159, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 85 %, 96 %
2026/04/28 23:13:13.160, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 100 %
2026/04/28 23:13:14.162, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:15.163, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 95 %, 100 %
2026/04/28 23:13:16.163, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:17.165, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 92 %, 100 %
2026/04/28 23:13:18.166, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 84 %, 96 %
2026/04/28 23:13:19.167, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 99 %
2026/04/28 23:13:20.169, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 92 %, 100 %
2026/04/28 23:13:21.170, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 82 %, 94 %
2026/04/28 23:13:22.171, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 93 %, 100 %
2026/04/28 23:13:23.173, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 95 %, 100 %
2026/04/28 23:13:24.174, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 81 %, 93 %
2026/04/28 23:13:25.175, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:13:26.177, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 82 %, 93 %
2026/04/28 23:13:27.178, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:28.180, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 85 %, 96 %
2026/04/28 23:13:29.181, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 82 %, 94 %
2026/04/28 23:13:30.182, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 86 %, 97 %
2026/04/28 23:13:31.184, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 84 %, 93 %
2026/04/28 23:13:32.185, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 83 %, 95 %
2026/04/28 23:13:33.185, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 99 %
2026/04/28 23:13:34.187, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 98 %, 100 %
2026/04/28 23:13:35.187, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 83 %, 95 %
2026/04/28 23:13:36.187, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 92 %, 99 %
2026/04/28 23:13:37.189, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 88 %, 100 %
2026/04/28 23:13:38.190, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 93 %, 100 %
2026/04/28 23:13:39.191, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 100 %
2026/04/28 23:13:40.193, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:13:41.194, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 100 %
2026/04/28 23:13:42.194, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 86 %, 96 %
2026/04/28 23:13:43.196, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 95 %, 100 %
2026/04/28 23:13:44.197, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 84 %, 97 %
2026/04/28 23:13:45.199, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 97 %, 100 %
2026/04/28 23:13:46.199, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:47.200, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 91 %, 100 %
2026/04/28 23:13:48.202, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 100 %
2026/04/28 23:13:49.203, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 90 %, 99 %
2026/04/28 23:13:50.204, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 88 %, 98 %
2026/04/28 23:13:51.206, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 93 %, 100 %
2026/04/28 23:13:52.207, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 93 %, 100 %
2026/04/28 23:13:53.208, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 87 %, 100 %
2026/04/28 23:13:54.210, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 86 %, 97 %
2026/04/28 23:13:55.211, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 84 %, 95 %
2026/04/28 23:13:56.211, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 89 %, 100 %
