timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/28 23:20:32.769, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 81 %
2026/04/28 23:20:33.770, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 65 %, 74 %
2026/04/28 23:20:34.772, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 57 %, 64 %
2026/04/28 23:20:35.773, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:20:36.774, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 75 %
2026/04/28 23:20:37.776, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 65 %, 74 %
2026/04/28 23:20:38.777, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:20:39.778, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 62 %, 70 %
2026/04/28 23:20:40.780, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:20:41.781, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:20:42.781, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:20:43.782, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:20:44.783, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:20:45.784, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 48 %, 54 %
2026/04/28 23:20:46.786, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 79 %
2026/04/28 23:20:47.787, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 74 %, 84 %
2026/04/28 23:20:48.788, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:20:49.790, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 76 %
2026/04/28 23:20:50.791, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 58 %, 66 %
2026/04/28 23:20:51.792, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 74 %
2026/04/28 23:20:52.793, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 80 %
2026/04/28 23:20:53.793, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 56 %, 63 %
2026/04/28 23:20:54.795, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:20:55.796, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 78 %
2026/04/28 23:20:56.797, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:20:57.798, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 81 %
2026/04/28 23:20:58.799, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:20:59.800, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 50 %, 56 %
2026/04/28 23:21:00.802, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:21:01.803, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 77 %
2026/04/28 23:21:02.804, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 76 %
2026/04/28 23:21:03.806, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:21:04.807, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 58 %, 64 %
2026/04/28 23:21:05.809, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 76 %, 84 %
2026/04/28 23:21:06.810, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 78 %
2026/04/28 23:21:07.811, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:21:08.813, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 81 %
2026/04/28 23:21:09.813, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 83 %
2026/04/28 23:21:10.815, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 60 %, 67 %
2026/04/28 23:21:11.815, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 81 %
2026/04/28 23:21:12.815, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 73 %
2026/04/28 23:21:13.817, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 58 %, 66 %
2026/04/28 23:21:14.818, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:21:15.819, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 75 %
2026/04/28 23:21:16.821, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 62 %, 70 %
2026/04/28 23:21:17.822, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:21:18.823, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 59 %, 67 %
2026/04/28 23:21:19.825, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:21:20.826, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 81 %
2026/04/28 23:21:21.827, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 62 %, 70 %
2026/04/28 23:21:22.829, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 80 %
2026/04/28 23:21:23.829, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 79 %
2026/04/28 23:21:24.830, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:21:25.832, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 76 %, 85 %
2026/04/28 23:21:26.833, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:21:27.834, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 62 %, 70 %
2026/04/28 23:21:28.836, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 76 %
2026/04/28 23:21:29.837, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 55 %, 61 %
2026/04/28 23:21:30.838, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:21:31.839, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 77 %
2026/04/28 23:21:32.840, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 60 %, 67 %
2026/04/28 23:21:33.841, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:21:34.843, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 63 %, 71 %
2026/04/28 23:21:35.844, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 71 %
2026/04/28 23:21:36.845, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 77 %
2026/04/28 23:21:37.847, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 59 %, 67 %
2026/04/28 23:21:38.848, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 80 %
2026/04/28 23:21:39.850, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 80 %
2026/04/28 23:21:40.851, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 57 %, 65 %
2026/04/28 23:21:41.851, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 79 %, 88 %
2026/04/28 23:21:42.853, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 71 %
2026/04/28 23:21:43.854, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:21:44.855, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 75 %, 85 %
2026/04/28 23:21:45.857, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 61 %, 68 %
2026/04/28 23:21:46.858, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 82 %
2026/04/28 23:21:47.859, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 75 %
2026/04/28 23:21:48.861, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:21:49.862, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:21:50.864, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 75 %
2026/04/28 23:21:51.865, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 51 %, 56 %
2026/04/28 23:21:52.866, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:21:53.867, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 63 %, 71 %
2026/04/28 23:21:54.869, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 79 %
2026/04/28 23:21:55.870, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 73 %
2026/04/28 23:21:56.871, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 43 %, 48 %
2026/04/28 23:21:57.873, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 77 %, 86 %
2026/04/28 23:21:58.873, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:21:59.875, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:22:00.876, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 78 %
2026/04/28 23:22:01.877, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 75 %, 84 %
2026/04/28 23:22:02.879, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:22:03.880, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:22:04.881, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 71 %
2026/04/28 23:22:05.883, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 80 %
2026/04/28 23:22:06.884, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:22:07.885, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 62 %, 70 %
2026/04/28 23:22:08.887, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:22:09.888, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:22:10.889, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 76 %, 85 %
2026/04/28 23:22:11.891, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:22:12.892, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:22:13.894, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 78 %
2026/04/28 23:22:14.895, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 79 %
2026/04/28 23:22:15.896, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 61 %, 69 %
2026/04/28 23:22:16.898, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:22:17.899, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:22:18.899, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 51 %, 58 %
2026/04/28 23:22:19.901, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:22:20.901, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 76 %
2026/04/28 23:22:21.902, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:22:22.903, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 79 %
2026/04/28 23:22:23.904, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:22:24.905, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:22:25.906, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:22:26.907, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 75 %
2026/04/28 23:22:27.909, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 78 %
2026/04/28 23:22:28.910, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 61 %, 69 %
2026/04/28 23:22:29.911, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 60 %, 67 %
2026/04/28 23:22:30.913, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:22:31.914, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:22:32.915, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 77 %
2026/04/28 23:22:33.917, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 76 %
2026/04/28 23:22:34.918, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 63 %, 72 %
2026/04/28 23:22:35.920, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:22:36.921, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:22:37.922, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 76 %
2026/04/28 23:22:38.924, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 71 %, 80 %
2026/04/28 23:22:39.925, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 66 %, 74 %
2026/04/28 23:22:40.926, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 61 %, 69 %
2026/04/28 23:22:41.928, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 83 %
2026/04/28 23:22:42.929, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 60 %, 67 %
2026/04/28 23:22:43.930, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 75 %, 84 %
2026/04/28 23:22:44.931, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 83 %
2026/04/28 23:22:45.932, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 63 %, 70 %
2026/04/28 23:22:46.934, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 77 %, 86 %
2026/04/28 23:22:47.935, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:22:48.936, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 43 %, 49 %
2026/04/28 23:22:49.937, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 75 %, 84 %
2026/04/28 23:22:50.938, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 60 %, 67 %
2026/04/28 23:22:51.940, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 45 %, 50 %
2026/04/28 23:22:52.941, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:22:53.941, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 64 %, 72 %
2026/04/28 23:22:54.942, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 72 %, 81 %
2026/04/28 23:22:55.942, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 70 %, 78 %
2026/04/28 23:22:56.943, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 68 %, 77 %
2026/04/28 23:22:57.944, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 73 %, 82 %
2026/04/28 23:22:58.945, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 69 %, 77 %
2026/04/28 23:22:59.946, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 55 %, 62 %
2026/04/28 23:23:00.947, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 67 %, 75 %
2026/04/28 23:23:01.948, NVIDIA L4, 23034 MiB, 14772 MiB, 7792 MiB, 75 %, 83 %
2026/04/28 23:23:02.948, NVIDIA L4, 23034 MiB, 14776 MiB, 7788 MiB, 61 %, 69 %
2026/04/28 23:23:03.950, NVIDIA L4, 23034 MiB, 14776 MiB, 7788 MiB, 70 %, 79 %
2026/04/28 23:23:04.951, NVIDIA L4, 23034 MiB, 14776 MiB, 7788 MiB, 68 %, 78 %
2026/04/28 23:23:05.951, NVIDIA L4, 23034 MiB, 14776 MiB, 7788 MiB, 61 %, 69 %
2026/04/28 23:23:06.953, NVIDIA L4, 23034 MiB, 14776 MiB, 7788 MiB, 66 %, 75 %
2026/04/28 23:23:07.954, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 73 %
2026/04/28 23:23:08.955, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 60 %, 67 %
2026/04/28 23:23:09.957, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 72 %, 80 %
2026/04/28 23:23:10.957, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 71 %
2026/04/28 23:23:11.958, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 73 %, 82 %
2026/04/28 23:23:12.958, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 71 %, 80 %
2026/04/28 23:23:13.959, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 71 %, 80 %
2026/04/28 23:23:14.961, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 68 %, 77 %
2026/04/28 23:23:15.962, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 73 %
2026/04/28 23:23:16.963, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 60 %, 67 %
2026/04/28 23:23:17.965, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 72 %
2026/04/28 23:23:18.966, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 68 %, 77 %
2026/04/28 23:23:19.967, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 60 %, 68 %
2026/04/28 23:23:20.969, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 59 %, 67 %
2026/04/28 23:23:21.969, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 72 %
2026/04/28 23:23:22.969, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 58 %, 66 %
2026/04/28 23:23:23.971, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 71 %, 81 %
2026/04/28 23:23:24.972, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 72 %
2026/04/28 23:23:25.973, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 55 %, 62 %
2026/04/28 23:23:26.975, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 70 %, 79 %
2026/04/28 23:23:27.976, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 71 %, 80 %
2026/04/28 23:23:28.978, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 69 %, 79 %
2026/04/28 23:23:29.979, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 70 %, 79 %
2026/04/28 23:23:30.980, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 64 %, 72 %
2026/04/28 23:23:31.982, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 65 %, 74 %
2026/04/28 23:23:32.983, NVIDIA L4, 23034 MiB, 14778 MiB, 7786 MiB, 67 %, 77 %
