timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%]
2026/04/27 18:31:10.064, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 3 %, 3 %
2026/04/27 18:31:11.072, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 88 %, 90 %
2026/04/27 18:31:12.074, NVIDIA L4, 23034 MiB, 14324 MiB, 8240 MiB, 98 %, 100 %
2026/04/27 18:31:13.075, NVIDIA L4, 23034 MiB, 14396 MiB, 8168 MiB, 84 %, 89 %
2026/04/27 18:31:14.076, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 63 %, 73 %
2026/04/27 18:31:15.077, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 76 %, 83 %
2026/04/27 18:31:16.079, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 45 %, 51 %
2026/04/27 18:31:17.079, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 63 %, 73 %
2026/04/27 18:31:18.080, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 65 %, 73 %
2026/04/27 18:31:19.082, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 60 %, 69 %
2026/04/27 18:31:20.083, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 54 %, 62 %
2026/04/27 18:31:21.084, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 71 %, 80 %
2026/04/27 18:31:22.086, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 59 %, 67 %
2026/04/27 18:31:23.087, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 71 %, 79 %
2026/04/27 18:31:24.087, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 49 %, 56 %
2026/04/27 18:31:25.089, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 55 %, 63 %
2026/04/27 18:31:26.090, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 72 %, 78 %
2026/04/27 18:31:27.091, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 61 %, 70 %
2026/04/27 18:31:28.093, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 68 %, 75 %
2026/04/27 18:31:29.094, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 62 %, 70 %
2026/04/27 18:31:30.095, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 44 %, 49 %
2026/04/27 18:31:31.097, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 53 %, 60 %
2026/04/27 18:31:32.098, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 63 %, 72 %
2026/04/27 18:31:33.099, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 64 %, 72 %
2026/04/27 18:31:34.101, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 65 %, 74 %
2026/04/27 18:31:35.102, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 56 %, 63 %
2026/04/27 18:31:36.102, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 61 %, 69 %
2026/04/27 18:31:37.103, NVIDIA L4, 23034 MiB, 14426 MiB, 8138 MiB, 67 %, 75 %
